route_index,uav,uav_label,tau_min,h_min,stops,ordered_tids,E_plan_Wh,E_soc_required_Wh,physical_feasible,physical_reason,energy_margin_Wh,time_drcc_margin_s,nominal_time_margin_s,time_drcc_tightening_s,max_required_airspeed_ms,airspeed_margin_ms,recovery_state,recovery_state_source,mission_eps_budget,risk_allocation_json,route_signature_sha256,resource_intervals_json,physical_diagnostics_json,universe_context_sha256,universe_columns_sha256,universe_builder_contract
0,M,Autel Alpha,30.0,25.0,1,"[""Rodsand_II_001""]",319.94709829786166,319.94709829786166,True,,59.25290170213839,68.11840542777428,631.0318476245203,562.913442196746,21.18014192409871,1.8198580759012906,动力定位,cv-noleak-state-from-predicted-motion,0.045,"{""dock_reserve"": 0.0025, ""energy"": 0.0125, ""route_airspeed"": 0.005, ""stern_escort"": 0.0025, ""time"": 0.0125, ""wave_gate"": 0.005, ""wind_gate"": 0.005}",b1a3fdd9a08954f5fdb6be13af265f46300aedde11b542ea3ae5bca432470937,"{""active"": [27.0, 56.0], ""clear_end_min"": 56.0, ""deck"": [[27.0, 30.0], [55.0, 56.0]], ""launch_min"": 30.0, ""launch_start_min"": 27.0, ""recovery_min"": 55.0}","{""E0"": 281.8421622434516, ""E_dock_Wh"": 38.10493605441009, ""E_escort_Wh"": 0.0, ""E_flight_Wh"": 281.2936792306108, ""E_plan_Wh"": 319.94709829786166, ""E_soc_required_Wh"": 319.94709829786166, ""E_uncertainty_buffer_Wh"": 0.0, ""E_wait"": 0.0, ""Hs_eff"": 0.37595264199502576, ""M_omega"": 1.8198580759012906, ""T0"": 651.8813184519236, ""T_escort_s"": 687.5157962126136, ""T_flight"": 651.8813184519236, ""airspeed_margin_ms"": 1.8198580759012906, ""c"": ""动力定位"", ""chance_mode"": ""drcc"", ""d_ret0"": 2267.5479006206247, ""dock_risk_contract"": ""risk_adjusted_dock_in_core_no_extra_dock_risk"", ""energy_coupled_wind_gradient_Wh_per_ms"": ""[ 0.42917171 -0.27094577]"", ""energy_recourse_contract"": ""fixed_nonreturn_plus_power_envelope_remaining_time"", ""energy_weather_mean_shift_Wh"": 0.002649407471687756, ""energy_weather_std_term_Wh"": 0.5458336053691278, ""eps_time_along"": 0.0084, ""eps_time_cross"": 0.0036000000000000008, ""eps_time_nonreturn_weather"": 0.0005, ""eps_time_return_required_airspeed"": 0.012, ""eps_time_total"": 0.0125, ""eps_time_weather"": 0.0005, ""eps_time_xi"": 0.012, ""escort_margin_ms"": 14.183446331065582, ""escort_required_airspeed_ms"": 3.7677451573864116, ""escort_speed_feasible"": true, ""failure_flags"": {""energy_drcc_failed"": false, ""escort_airspeed_failed"": false, ""forbidden_recovery_state"": false, ""landing_gate_failed"": false, ""landing_wave_failed"": false, ""landing_wind_failed"": false, ""missing_recovery_prediction"": false, ""missing_recovery_state"": false, ""missing_recovery_weather"": false, ""missing_xi_cell"": false, ""nominal_airspeed_failed"": false, ""nominal_time_failed"": false, ""risk_budget_invalid"": false, ""route_airspeed_failed"": false, ""time_drcc_failed"": false}, ""feasible"": true, ""gate"": 1, ""gate_weather_proof"": {""all_candidates_checked"": true, ""candidate_count"": 1, ""candidates_checked"": 1, ""selector"": ""nearest-route-turbine"", ""switching_proven_safe"": true, ""worst_case_aggregation"": ""gate=forall-open,t_dock=max,E_dock=max""}, ""geo_risk_allocation_contract"": ""required_airspeed_vector_geo2d_with_nonreturn_weather"", ""geo_risk_allocation_mode"": ""optimized"", ""h"": 25, ""landing"": 1, ""margin_E"": 59.25290170213839, ""margin_T"": 68.11840542777428, ""margin_return_airspeed_ms"": 1.8198580759012906, ""margins"": {""energy_Wh"": 59.25290170213839, ""escort_airspeed_ms"": 14.183446331065582, ""landing_wind_ms"": 5.166618831640726, ""return_airspeed_ms"": 1.8198580759012906, ""route_airspeed_ms"": 18.289856397891544, ""time_s"": 68.11840542777428}, ""max_required_airspeed_ms"": 21.18014192409871, ""mission_budget_compliant"": true, ""mission_eps_budget"": 0.045, ""mission_failure_budget"": 0.05, ""n"": 2599, ""nominal_time_margin_s"": 631.0318476245203, ""nonreturn_weather_mean_shift_s"": -0.03700054413966099, ""nonreturn_weather_reserve_s"": 38.60325548938821, ""nonreturn_weather_std_term_s"": 38.64025603352787, ""primary_reason"": null, ""r_cap_eff"": 2.7788334253435085, ""reason"": null, ""recovery_state"": ""动力定位"", ""recovery_state_ok"": true, ""recovery_state_source"": ""cv-noleak-state-from-predicted-motion"", ""recovery_target_model"": ""discrete_horizon_ship_prediction"", ""return_airspeed_margin_ms"": 1.8198580759012906, ""return_energy_envelope_Wh"": 196.5154905701474, ""return_power_envelope_W"": 786.4924526834329, ""return_power_envelope_contract"": ""analytic-zeng-endpoint-maximum-unimodality-proof"", ""return_required_airspeed_base_safe_budget_ms"": 6.9766356516900965, ""return_required_airspeed_nom_ms"": 6.864798881259726, ""return_required_airspeed_safe_ms"": 21.18014192409871, ""return_speed_recourse_contract"": ""required_airspeed_vector_geo2d_with_nonreturn_weather"", ""return_time_budget_s"": 899.5073806986486, ""return_time_budget_safe_s"": 860.9041252092604, ""risk_allocation"": {""dock_reserve"": 0.0025, ""energy"": 0.0125, ""route_airspeed"": 0.005, ""stern_escort"": 0.0025, ""time"": 0.0125, ""wave_gate"": 0.005, ""wind_gate"": 0.005}, ""risk_budget_unallocated"": 0.0050000000000000044, ""route_airspeed_diag"": {""leg_checks"": [{""crosswind_margin_ms"": 18.289856397891544, ""eps_leg"": 0.005, ""forward_margin_ms"": 22.957239913622985, ""is_return"": false, ""leg_index"": 0, ""margin_ms"": 18.289856397891544, ""mean_along_ms"": 0.006087552647884316, ""mean_cross_ms"": 0.00013800317655308027, ""nominal_along_ms"": 4.288517731339084, ""nominal_cross_ms"": -0.9229329182965968, ""ok"": true, ""radius_along_ms"": 2.8499073691591623, ""radius_cross_ms"": 3.7873486869884117, ""safe_crosswind_ms"": 4.710143602108455, ""safe_forward_speed_ms"": 23.957239913622985, ""std_along_ms"": 0.21434675308086673, ""std_cross_ms"": 0.20113754427704117}], ""margin_ms"": 18.289856397891544, ""ok"": true, ""worst_leg"": 0}, ""soc_correction"": ""geo2d"", ""speed_feasible"": true, ""speed_is_recourse"": true, ""t_dock_s"": 160.60288533546276, ""t_dock_wait_s"": 160.60288533546276, ""terminal_sensor_error_mode"": ""out_of_scope"", ""time_contract"": ""fixed_touchdown_wait_speed_recourse"", ""time_contract_id"": ""fixed_touchdown_wait_speed_recourse"", ""time_core_nom_s"": 812.4842037873864, ""time_decomposition"": {""base_required_airspeed_at_safe_budget_ms"": 6.9766356516900965, ""combined_required_airspeed_cov_ms2"": [[2.1153285365354497, -0.9497910334393806], [-0.9497910334393806, 1.3127816070517901]], ""combined_required_airspeed_mean_ms"": [-0.02274409822894992, -0.07880232919995256], ""eps_time_along"": 0.0084, ""eps_time_cross"": 0.0036000000000000008, ""eps_time_nonreturn_weather"": 0.0005, ""eps_time_return_required_airspeed"": 0.012, ""eps_time_total"": 0.0125, ""final_margin_s"": 68.11840542777428, ""geo_detail"": {""allocation_mode"": ""optimized"", ""along_fraction"": 0.7, ""bound_m"": 21.18014192409871, ""eps_along"": 0.0084, ""eps_cross"": 0.0036000000000000008, ""eps_total"": 0.012, ""kappa_along"": 7.273929674533079, ""kappa_cross"": 11.11111111111111, ""mean_along_m"": -0.037073606862274455, ""mean_cross_m"": 0.0731617985413654, ""std_along_m"": 1.640075419232539, ""std_cross_m"": 0.8592221847790309}, ""nominal_margin_equiv_s"": 631.0318476245203, ""nominal_required_airspeed_ms"": 6.864798881259726, ""nonreturn_weather_mean_shift_s"": -0.03700054413966099, ""nonreturn_weather_reserve_s"": 38.60325548938821, ""nonreturn_weather_std_term_s"": 38.64025603352787, ""return_airspeed_margin_ms"": 1.8198580759012906, ""return_speed_recourse_contract"": ""required_airspeed_vector_geo2d_with_nonreturn_weather"", ""return_time_budget_s"": 899.5073806986486, ""return_time_budget_safe_s"": 860.9041252092604, ""safe_required_airspeed_ms"": 21.18014192409871, ""time_contract"": ""fixed_touchdown_wait_speed_recourse"", ""total_tightening_s"": 562.913442196746}, ""time_dock_nom_s"": 160.60288533546276, ""time_drcc_margin_s"": 68.11840542777428, ""time_drcc_tightening_s"": 562.913442196746, ""time_feasibility_basis"": ""return_required_airspeed"", ""time_flight_nom_s"": 340.88131845192356, ""time_geometry_remainder_s"": 562.913442196746, ""time_inspection_s"": 311.0, ""time_safe_core_s"": 1431.8815945722258, ""time_wait_nom_s"": 687.5157962126136, ""time_wait_safe_s"": 68.11840542777428, ""time_weather_mean_shift_s"": 0.0, ""time_weather_std_term_s"": 0.0, ""time_xi_mean_shift_s"": 0.0, ""time_xi_std_term_s"": 0.0, ""v_ret"": 10.696405265889224, ""w10_gate_eff"": 5.5333811683592735, ""wait_is_recourse"": true, ""xi_actual_recovery_state_mode"": ""unknown"", ""xi_launch_speed_p50_ms"": NaN, ""xi_launch_speed_p95_ms"": NaN, ""xi_launch_to_recovery_state_change_rate"": NaN, ""xi_mean_along_m"": -27.744718473091876, ""xi_mean_cross_m"": 66.91154083451431, ""xi_recovery_mode"": ""unknown"", ""xi_state_change_rate"": NaN, ""xi_std_along_m"": 1414.2233748172857, ""xi_std_cross_m"": 690.4345397321534}",d9eddc40765bee4312910a37e50789f746a3a67e4c97b7df093b008571e40488,c3e45031660874347df49162145bca9a86503355904ff049652f07c680f2f10e,formal-complete-physical-route-universe-v1-exhaustive-sequence-horizon
1,M,Autel Alpha,30.0,25.0,1,"[""Rodsand_II_002""]",321.6769827778009,321.6769827778009,True,,57.523017222199144,112.0523925491923,671.90108175497,559.8486892057778,20.120564593359635,2.879435406640365,动力定位,cv-noleak-state-from-predicted-motion,0.045,"{""dock_reserve"": 0.0025, ""energy"": 0.0125, ""route_airspeed"": 0.005, ""stern_escort"": 0.0025, ""time"": 0.0125, ""wave_gate"": 0.005, ""wind_gate"": 0.005}",371861f69ee0854749f9f555cd3d1f91279dadc7fe20499dbe73387e65e78083,"{""active"": [27.0, 56.0], ""clear_end_min"": 56.0, ""deck"": [[27.0, 30.0], [55.0, 56.0]], ""launch_min"": 30.0, ""launch_start_min"": 27.0, ""recovery_min"": 55.0}","{""E0"": 283.5720467233908, ""E_dock_Wh"": 38.10493605441009, ""E_escort_Wh"": 0.0, ""E_flight_Wh"": 283.1418804324535, ""E_plan_Wh"": 321.6769827778009, ""E_soc_required_Wh"": 321.6769827778009, ""E_uncertainty_buffer_Wh"": 0.0, ""E_wait"": 0.0, ""Hs_eff"": 0.37595264199502576, ""M_omega"": 2.879435406640365, ""T0"": 581.0713840697468, ""T_escort_s"": 758.3257305947905, ""T_flight"": 581.0713840697468, ""airspeed_margin_ms"": 2.879435406640365, ""c"": ""动力定位"", ""chance_mode"": ""drcc"", ""d_ret0"": 1774.4020362756426, ""dock_risk_contract"": ""risk_adjusted_dock_in_core_no_extra_dock_risk"", ""energy_coupled_wind_gradient_Wh_per_ms"": ""[ 0.2858316  -0.26890174]"", ""energy_recourse_contract"": ""fixed_nonreturn_plus_power_envelope_remaining_time"", ""energy_weather_mean_shift_Wh"": 0.0020262026784714825, ""energy_weather_std_term_Wh"": 0.4281400882588713, ""eps_time_along"": 0.0084, ""eps_time_cross"": 0.0036000000000000008, ""eps_time_nonreturn_weather"": 0.0005, ""eps_time_return_required_airspeed"": 0.012, ""eps_time_total"": 0.0125, ""eps_time_weather"": 0.0005, ""eps_time_xi"": 0.012, ""escort_margin_ms"": 14.183446331065582, ""escort_required_airspeed_ms"": 3.7677451573864116, ""escort_speed_feasible"": true, ""failure_flags"": {""energy_drcc_failed"": false, ""escort_airspeed_failed"": false, ""forbidden_recovery_state"": false, ""landing_gate_failed"": false, ""landing_wave_failed"": false, ""landing_wind_failed"": false, ""missing_recovery_prediction"": false, ""missing_recovery_state"": false, ""missing_recovery_weather"": false, ""missing_xi_cell"": false, ""nominal_airspeed_failed"": false, ""nominal_time_failed"": false, ""risk_budget_invalid"": false, ""route_airspeed_failed"": false, ""time_drcc_failed"": false}, ""feasible"": true, ""gate"": 1, ""gate_weather_proof"": {""all_candidates_checked"": true, ""candidate_count"": 1, ""candidates_checked"": 1, ""selector"": ""nearest-route-turbine"", ""switching_proven_safe"": true, ""worst_case_aggregation"": ""gate=forall-open,t_dock=max,E_dock=max""}, ""geo_risk_allocation_contract"": ""required_airspeed_vector_geo2d_with_nonreturn_weather"", ""geo_risk_allocation_mode"": ""optimized"", ""h"": 25, ""landing"": 1, ""margin_E"": 57.523017222199144, ""margin_T"": 112.0523925491923, ""margin_return_airspeed_ms"": 2.879435406640365, ""margins"": {""energy_Wh"": 57.523017222199144, ""escort_airspeed_ms"": 14.183446331065582, ""landing_wind_ms"": 5.166618831640726, ""return_airspeed_ms"": 2.879435406640365, ""route_airspeed_ms"": 18.981159123331274, ""time_s"": 112.0523925491923}, ""max_required_airspeed_ms"": 20.120564593359635, ""mission_budget_compliant"": true, ""mission_eps_budget"": 0.045, ""mission_failure_budget"": 0.05, ""n"": 2599, ""nominal_time_margin_s"": 671.90108175497, ""nonreturn_weather_mean_shift_s"": -0.028297120183227106, ""nonreturn_weather_reserve_s"": 30.280284956497873, ""nonreturn_weather_std_term_s"": 30.3085820766811, ""primary_reason"": null, ""r_cap_eff"": 2.7788334253435085, ""reason"": null, ""recovery_state"": ""动力定位"", ""recovery_state_ok"": true, ""recovery_state_source"": ""cv-noleak-state-from-predicted-motion"", ""recovery_target_model"": ""discrete_horizon_ship_prediction"", ""return_airspeed_margin_ms"": 2.879435406640365, ""return_energy_envelope_Wh"": 202.15447195842466, ""return_power_envelope_W"": 786.4924526834329, ""return_power_envelope_contract"": ""analytic-zeng-endpoint-maximum-unimodality-proof"", ""return_required_airspeed_base_safe_budget_ms"": 6.36377468761302, ""return_required_airspeed_nom_ms"": 6.299022845547906, ""return_required_airspeed_safe_ms"": 20.120564593359635, ""return_speed_recourse_contract"": ""required_airspeed_vector_geo2d_with_nonreturn_weather"", ""return_time_budget_s"": 925.318604860477, ""return_time_budget_safe_s"": 895.0383199039791, ""risk_allocation"": {""dock_reserve"": 0.0025, ""energy"": 0.0125, ""route_airspeed"": 0.005, ""stern_escort"": 0.0025, ""time"": 0.0125, ""wave_gate"": 0.005, ""wind_gate"": 0.005}, ""risk_budget_unallocated"": 0.0050000000000000044, ""route_airspeed_diag"": {""leg_checks"": [{""crosswind_margin_ms"": 18.981159123331274, ""eps_leg"": 0.005, ""forward_margin_ms"": 23.150742422186994, ""is_return"": false, ""leg_index"": 0, ""margin_ms"": 18.981159123331274, ""mean_along_ms"": 0.005999943629510592, ""mean_cross_ms"": 0.0010382767262138467, ""nominal_along_ms"": 4.377922585336122, ""nominal_cross_ms"": -0.27745871853139287, ""ok"": true, ""radius_along_ms"": 2.8793479505445374, ""radius_cross_ms"": 3.742420434863546, ""safe_crosswind_ms"": 4.018840876668725, ""safe_forward_speed_ms"": 24.150742422186994, ""std_along_ms"": 0.21656103312977582, ""std_cross_ms"": 0.19875150616755805}], ""margin_ms"": 18.981159123331274, ""ok"": true, ""worst_leg"": 0}, ""soc_correction"": ""geo2d"", ""speed_feasible"": true, ""speed_is_recourse"": true, ""t_dock_s"": 160.60288533546276, ""t_dock_wait_s"": 160.60288533546276, ""terminal_sensor_error_mode"": ""out_of_scope"", ""time_contract"": ""fixed_touchdown_wait_speed_recourse"", ""time_contract_id"": ""fixed_touchdown_wait_speed_recourse"", ""time_core_nom_s"": 741.6742694052095, ""time_decomposition"": {""base_required_airspeed_at_safe_budget_ms"": 6.36377468761302, ""combined_required_airspeed_cov_ms2"": [[1.960096783624371, -0.8790093153437037], [-0.8790093153437037, 1.2179872599465382]], ""combined_required_airspeed_mean_ms"": [-0.02206809654685222, -0.0756655219188688], ""eps_time_along"": 0.0084, ""eps_time_cross"": 0.0036000000000000008, ""eps_time_nonreturn_weather"": 0.0005, ""eps_time_return_required_airspeed"": 0.012, ""eps_time_total"": 0.0125, ""final_margin_s"": 112.0523925491923, ""geo_detail"": {""allocation_mode"": ""optimized"", ""along_fraction"": 0.7, ""bound_m"": 20.120564593359635, ""eps_along"": 0.0084, ""eps_cross"": 0.0036000000000000008, ""eps_total"": 0.012, ""kappa_along"": 7.273929674533079, ""kappa_cross"": 11.11111111111111, ""mean_along_m"": -0.03951656245533704, ""mean_cross_m"": 0.06819613907084077, ""std_along_m"": 1.565119410269692, ""std_cross_m"": 0.8535134885682603}, ""nominal_margin_equiv_s"": 671.90108175497, ""nominal_required_airspeed_ms"": 6.299022845547906, ""nonreturn_weather_mean_shift_s"": -0.028297120183227106, ""nonreturn_weather_reserve_s"": 30.280284956497873, ""nonreturn_weather_std_term_s"": 30.3085820766811, ""return_airspeed_margin_ms"": 2.879435406640365, ""return_speed_recourse_contract"": ""required_airspeed_vector_geo2d_with_nonreturn_weather"", ""return_time_budget_s"": 925.318604860477, ""return_time_budget_safe_s"": 895.0383199039791, ""safe_required_airspeed_ms"": 20.120564593359635, ""time_contract"": ""fixed_touchdown_wait_speed_recourse"", ""total_tightening_s"": 559.8486892057778}, ""time_dock_nom_s"": 160.60288533546276, ""time_drcc_margin_s"": 112.0523925491923, ""time_drcc_tightening_s"": 559.8486892057778, ""time_feasibility_basis"": ""return_required_airspeed"", ""time_flight_nom_s"": 270.0713840697469, ""time_geometry_remainder_s"": 559.8486892057778, ""time_inspection_s"": 311.0, ""time_safe_core_s"": 1387.9476074508077, ""time_wait_nom_s"": 758.3257305947905, ""time_wait_safe_s"": 112.0523925491923, ""time_weather_mean_shift_s"": 0.0, ""time_weather_std_term_s"": 0.0, ""time_xi_mean_shift_s"": 0.0, ""time_xi_std_term_s"": 0.0, ""v_ret"": 10.62561527896429, ""w10_gate_eff"": 5.5333811683592735, ""wait_is_recourse"": true, ""xi_actual_recovery_state_mode"": ""unknown"", ""xi_launch_speed_p50_ms"": NaN, ""xi_launch_speed_p95_ms"": NaN, ""xi_launch_to_recovery_state_change_rate"": NaN, ""xi_mean_along_m"": -36.9507032492318, ""xi_mean_cross_m"": 62.3022409660135, ""xi_recovery_mode"": ""unknown"", ""xi_state_change_rate"": NaN, ""xi_std_along_m"": 1400.0474736525196, ""xi_std_cross_m"": 718.7452114998337}",d9eddc40765bee4312910a37e50789f746a3a67e4c97b7df093b008571e40488,c3e45031660874347df49162145bca9a86503355904ff049652f07c680f2f10e,formal-complete-physical-route-universe-v1-exhaustive-sequence-horizon
2,M,Autel Alpha,30.0,20.0,1,"[""Rodsand_II_003""]",257.6558521108028,257.6558521108028,True,,121.54414788919723,36.437342907342234,477.903193471098,441.4658505637558,21.686535070147915,1.3134649298520849,动力定位,cv-noleak-state-from-predicted-motion,0.045,"{""dock_reserve"": 0.0025, ""energy"": 0.0125, ""route_airspeed"": 0.005, ""stern_escort"": 0.0025, ""time"": 0.0125, ""wave_gate"": 0.005, ""wind_gate"": 0.005}",ae574f082739cccc9342186f36342c1b065e7767b3dd9aaa49cdeebe94c89fe4,"{""active"": [27.0, 51.0], ""clear_end_min"": 51.0, ""deck"": [[27.0, 30.0], [50.0, 51.0]], ""launch_min"": 30.0, ""launch_start_min"": 27.0, ""recovery_min"": 50.0}","{""E0"": 220.4609540740434, ""E_dock_Wh"": 37.1948980367594, ""E_escort_Wh"": 0.0, ""E_flight_Wh"": 220.21411715273206, ""E_plan_Wh"": 257.6558521108028, ""E_soc_required_Wh"": 257.6558521108028, ""E_uncertainty_buffer_Wh"": 0.0, ""E_wait"": 0.0, ""Hs_eff"": 0.34721009466055275, ""M_omega"": 1.3134649298520849, ""T0"": 501.96690134421834, ""T_escort_s"": 540.534408432442, ""T_flight"": 501.96690134421834, ""airspeed_margin_ms"": 1.3134649298520849, ""c"": ""动力定位"", ""chance_mode"": ""drcc"", ""d_ret0"": 1227.665539736592, ""dock_risk_contract"": ""risk_adjusted_dock_in_core_no_extra_dock_risk"", ""energy_coupled_wind_gradient_Wh_per_ms"": ""[ 0.11395871 -0.25450421]"", ""energy_recourse_contract"": ""fixed_nonreturn_plus_power_envelope_remaining_time"", ""energy_weather_mean_shift_Wh"": 0.0009231782951138287, ""energy_weather_std_term_Wh"": 0.24591374301625263, ""eps_time_along"": 0.0084, ""eps_time_cross"": 0.0036000000000000008, ""eps_time_nonreturn_weather"": 0.0005, ""eps_time_return_required_airspeed"": 0.012, ""eps_time_total"": 0.0125, ""eps_time_weather"": 0.0005, ""eps_time_xi"": 0.012, ""escort_margin_ms"": 15.19097002691925, ""escort_required_airspeed_ms"": 3.7677451573864116, ""escort_speed_feasible"": true, ""failure_flags"": {""energy_drcc_failed"": false, ""escort_airspeed_failed"": false, ""forbidden_recovery_state"": false, ""landing_gate_failed"": false, ""landing_wave_failed"": false, ""landing_wind_failed"": false, ""missing_recovery_prediction"": false, ""missing_recovery_state"": false, ""missing_recovery_weather"": false, ""missing_xi_cell"": false, ""nominal_airspeed_failed"": false, ""nominal_time_failed"": false, ""risk_budget_invalid"": false, ""route_airspeed_failed"": false, ""time_drcc_failed"": false}, ""feasible"": true, ""gate"": 1, ""gate_weather_proof"": {""all_candidates_checked"": true, ""candidate_count"": 1, ""candidates_checked"": 1, ""selector"": ""nearest-route-turbine"", ""switching_proven_safe"": true, ""worst_case_aggregation"": ""gate=forall-open,t_dock=max,E_dock=max""}, ""geo_risk_allocation_contract"": ""required_airspeed_vector_geo2d_with_nonreturn_weather"", ""geo_risk_allocation_mode"": ""optimized"", ""h"": 20, ""landing"": 1, ""margin_E"": 121.54414788919723, ""margin_T"": 36.437342907342234, ""margin_return_airspeed_ms"": 1.3134649298520849, ""margins"": {""energy_Wh"": 121.54414788919723, ""escort_airspeed_ms"": 15.19097002691925, ""landing_wind_ms"": 5.5198013172970235, ""return_airspeed_ms"": 1.3134649298520849, ""route_airspeed_ms"": 18.98026547169081, ""time_s"": 36.437342907342234}, ""max_required_airspeed_ms"": 21.686535070147915, ""mission_budget_compliant"": true, ""mission_eps_budget"": 0.045, ""mission_failure_budget"": 0.05, ""n"": 3279, ""nominal_time_margin_s"": 477.903193471098, ""nonreturn_weather_mean_shift_s"": -0.012892731534185617, ""nonreturn_weather_reserve_s"": 17.395654303390895, ""nonreturn_weather_std_term_s"": 17.408547034925082, ""primary_reason"": null, ""r_cap_eff"": 2.7957421793480925, ""reason"": null, ""recovery_state"": ""动力定位"", ""recovery_state_ok"": true, ""recovery_state_source"": ""cv-noleak-state-from-predicted-motion"", ""recovery_target_model"": ""discrete_horizon_ship_prediction"", ""return_airspeed_margin_ms"": 1.3134649298520849, ""return_energy_envelope_Wh"": 143.1957250426049, ""return_power_envelope_W"": 786.4924526834329, ""return_power_envelope_contract"": ""analytic-zeng-endpoint-maximum-unimodality-proof"", ""return_required_airspeed_base_safe_budget_ms"": 6.280630693470538, ""return_required_airspeed_nom_ms"": 6.230126967575622, ""return_required_airspeed_safe_ms"": 21.686535070147915, ""return_speed_recourse_contract"": ""required_airspeed_vector_geo2d_with_nonreturn_weather"", ""return_time_budget_s"": 655.4476249511713, ""return_time_budget_safe_s"": 638.0519706477804, ""risk_allocation"": {""dock_reserve"": 0.0025, ""energy"": 0.0125, ""route_airspeed"": 0.005, ""stern_escort"": 0.0025, ""time"": 0.0125, ""wave_gate"": 0.005, ""wind_gate"": 0.005}, ""risk_budget_unallocated"": 0.0050000000000000044, ""route_airspeed_diag"": {""leg_checks"": [{""crosswind_margin_ms"": 18.98026547169081, ""eps_leg"": 0.005, ""forward_margin_ms"": 23.582209719418593, ""is_return"": false, ""leg_index"": 0, ""margin_ms"": 18.98026547169081, ""mean_along_ms"": 0.0040285617257441375, ""mean_cross_ms"": 0.0022720248244555547, ""nominal_along_ms"": 4.2580795518151096, ""nominal_cross_ms"": 1.054489466092114, ""ok"": true, ""radius_along_ms"": 2.3259076302309247, ""radius_cross_ms"": 2.9629730373926204, ""safe_crosswind_ms"": 4.01973452830919, ""safe_forward_speed_ms"": 24.582209719418593, ""std_along_ms"": 0.17493577296622959, ""std_cross_ms"": 0.15735681336859725}], ""margin_ms"": 18.98026547169081, ""ok"": true, ""worst_leg"": 0}, ""soc_correction"": ""geo2d"", ""speed_feasible"": true, ""speed_is_recourse"": true, ""t_dock_s"": 157.4986902233397, ""t_dock_wait_s"": 157.4986902233397, ""terminal_sensor_error_mode"": ""out_of_scope"", ""time_contract"": ""fixed_touchdown_wait_speed_recourse"", ""time_contract_id"": ""fixed_touchdown_wait_speed_recourse"", ""time_core_nom_s"": 659.465591567558, ""time_decomposition"": {""base_required_airspeed_at_safe_budget_ms"": 6.280630693470538, ""combined_required_airspeed_cov_ms2"": [[2.403433745259749, -0.9853970108874428], [-0.985397010887443, 1.4341267727708509]], ""combined_required_airspeed_mean_ms"": [-0.036926379772437186, -0.08517746500817701], ""eps_time_along"": 0.0084, ""eps_time_cross"": 0.0036000000000000008, ""eps_time_nonreturn_weather"": 0.0005, ""eps_time_return_required_airspeed"": 0.012, ""eps_time_total"": 0.0125, ""final_margin_s"": 36.437342907342234, ""geo_detail"": {""allocation_mode"": ""optimized"", ""along_fraction"": 0.7, ""bound_m"": 21.686535070147915, ""eps_along"": 0.0084, ""eps_cross"": 0.0036000000000000008, ""eps_total"": 0.012, ""kappa_along"": 7.273929674533079, ""kappa_cross"": 11.11111111111111, ""mean_along_m"": -0.04387771890537666, ""mean_cross_m"": 0.08181383655579434, ""std_along_m"": 1.6632569340315912, ""std_cross_m"": 1.0349574336302105}, ""nominal_margin_equiv_s"": 477.903193471098, ""nominal_required_airspeed_ms"": 6.230126967575622, ""nonreturn_weather_mean_shift_s"": -0.012892731534185617, ""nonreturn_weather_reserve_s"": 17.395654303390895, ""nonreturn_weather_std_term_s"": 17.408547034925082, ""return_airspeed_margin_ms"": 1.3134649298520849, ""return_speed_recourse_contract"": ""required_airspeed_vector_geo2d_with_nonreturn_weather"", ""return_time_budget_s"": 655.4476249511713, ""return_time_budget_safe_s"": 638.0519706477804, ""safe_required_airspeed_ms"": 21.686535070147915, ""time_contract"": ""fixed_touchdown_wait_speed_recourse"", ""total_tightening_s"": 441.4658505637558}, ""time_dock_nom_s"": 157.4986902233397, ""time_drcc_margin_s"": 36.437342907342234, ""time_drcc_tightening_s"": 441.4658505637558, ""time_feasibility_basis"": ""return_required_airspeed"", ""time_flight_nom_s"": 190.96690134421834, ""time_geometry_remainder_s"": 441.4658505637558, ""time_inspection_s"": 311.0, ""time_safe_core_s"": 1163.5626570926577, ""time_wait_nom_s"": 540.534408432442, ""time_wait_safe_s"": 36.437342907342234, ""time_weather_mean_shift_s"": 0.0, ""time_weather_std_term_s"": 0.0, ""time_xi_mean_shift_s"": 0.0, ""time_xi_std_term_s"": 0.0, ""v_ret"": 10.683414640443022, ""w10_gate_eff"": 5.180198682702976, ""wait_is_recourse"": true, ""xi_actual_recovery_state_mode"": ""unknown"", ""xi_launch_speed_p50_ms"": NaN, ""xi_launch_speed_p95_ms"": NaN, ""xi_launch_to_recovery_state_change_rate"": NaN, ""xi_mean_along_m"": -37.993946366729105, ""xi_mean_cross_m"": 46.13642638395515, ""xi_recovery_mode"": ""unknown"", ""xi_state_change_rate"": NaN, ""xi_std_along_m"": 1007.9585805436941, ""xi_std_cross_m"": 723.7339634837609}",d9eddc40765bee4312910a37e50789f746a3a67e4c97b7df093b008571e40488,c3e45031660874347df49162145bca9a86503355904ff049652f07c680f2f10e,formal-complete-physical-route-universe-v1-exhaustive-sequence-horizon
